gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,description
EIF2AK2,3707.9923942760543,3.3171190453307,0.6097015355894762,2.225267765927909e-9,6.529893335410226e-8,eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437]
GPR84,667.1316273250683,3.275404562517585,0.7786827074991093,2.2764045846684582e-7,4.30437284517e-6,G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]
APOL2,3041.632458291158,3.2422219915350694,0.37616454948171674,3.4773630890277674e-20,1.389866053962788e-17,apolipoprotein L2 [Source:HGNC Symbol;Acc:HGNC:619]
GBP7,3095.5580325328992,3.2189404808434094,0.4122851981486708,1.4675497948704656e-16,2.395826714414587e-14,guanylate binding protein 7 [Source:HGNC Symbol;Acc:HGNC:29606]
IDO1,370.88507639572214,3.2042933923171617,0.38803822246232766,1.557822601894202e-18,4.514180444638923e-16,"indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]"
SLFN5,11340.457754102064,3.2038243446911836,0.4163610192351877,5.041770558690593e-16,6.957043160212222e-14,schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]
CASP5,693.0329548483763,3.199992124078786,0.5755953255359468,9.752078213925755e-10,3.1225507894368354e-8,caspase 5 [Source:HGNC Symbol;Acc:HGNC:1506]
BARD1,308.94036632559204,3.1489458768424936,0.3834034757945014,9.218803805985424e-18,2.0046650860042878e-15,BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]
CD274,1032.0415202015909,3.130218423830063,0.3795118507747388,4.442840566229265e-18,1.0728534375659044e-15,CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]
XAF1,597.077631540189,3.1199102869542275,0.4223876826999756,8.613447660541416e-15,8.319872652777963e-13,XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]
GBP6,734.2495823918695,3.1073167599394917,0.4154241058969028,1.5427117614766528e-15,1.9227496803522456e-13,guanylate binding protein family member 6 [Source:HGNC Symbol;Acc:HGNC:25395]
ARMCX1,282.1096604821824,3.1041972329956597,0.3648783229568396,2.7034155616274326e-19,9.216261698477522e-17,armadillo repeat containing X-linked 1 [Source:HGNC Symbol;Acc:HGNC:18073]
JUP,332.8030669639118,3.1017452844072393,0.9368182158466335,1.357556299887292e-6,2.1854770933324447e-5,junction plakoglobin [Source:HGNC Symbol;Acc:HGNC:6207]
PML,2244.6432066032285,3.086087983226699,0.3933805392788488,2.460782254110853e-16,3.610497102202392e-14,PML nuclear body scaffold [Source:HGNC Symbol;Acc:HGNC:9113]
TNFSF13B,2766.4410609378606,3.0849341916926303,0.40283775946722716,1.2023930368265367e-15,1.5619756653343156e-13,TNF superfamily member 13b [Source:HGNC Symbol;Acc:HGNC:11929]
RAB44,295.17355267659593,3.0791828065932076,0.3514527624808858,6.884142063849294e-21,3.3247537775865487e-18,"RAB44, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21068]"
DDX60L,12485.72459716438,3.062724904403395,0.5664937518815952,1.7966712869764507e-9,5.35352619211929e-8,DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]
IFI35,978.2877213936497,3.048273233515588,0.3367076293788122,4.089021842204514e-21,2.2569453415710726e-18,interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]
CNP,2374.2433550197748,3.0419606200631306,0.3482990055528527,1.842841556188086e-19,6.47284135690185e-17,"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]"
PLAC8,4757.208704184513,3.0404116733383435,0.4160985041787703,6.938475374359827e-15,6.815582039339386e-13,placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]
LAP3,1065.6923817536442,3.0247872629911163,0.349997239300436,8.771535014562648e-20,3.2797052372192144e-17,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]
RNF213,57853.27705476921,3.0087298046812068,0.8138850226506577,9.67460069844151e-6,1.268532768050176e-4,ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]
CSF1,349.49707688105354,3.005358425048111,0.37414845229604815,5.6635893922882604e-18,1.3129332929202645e-15,colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]
SDC3,178.05187136671253,2.992402868913432,0.38241922144396845,1.197842430621355e-16,2.072267404974944e-14,syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]
PARP12,1858.2544174584089,2.951507403267074,0.3488122432529546,1.8426966416762223e-18,5.209438237480266e-16,poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]
LGALS3BP,2727.9377281892753,2.9249632647791763,0.3725351988988314,1.390795377219078e-16,2.336334669180628e-14,galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]
TRIM14,849.0862055534492,2.922754350963679,0.5562785867462917,7.066063467817837e-9,1.861425946715376e-7,tripartite motif containing 14 [Source:HGNC Symbol;Acc:HGNC:16283]
DTX3L,3115.26538164901,2.9021452909619123,0.37729575291429573,1.2128186513682028e-15,1.5619756653343156e-13,deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]
RHBDF2,1612.8930408636152,2.891575289226432,0.37375796275308687,8.659532640908851e-16,1.1808546216561707e-13,rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788]
TRIM25,8403.928008090048,2.8809504347059103,0.3888743691341872,1.1197859422804734e-14,1.046728940078465e-12,tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]
SLC18B1,452.11412084998045,2.8751371112291615,0.3740006777991752,4.623673322219664e-16,6.45698764793351e-14,solute carrier family 18 member B1 [Source:HGNC Symbol;Acc:HGNC:21573]
FDXR,189.51390903843705,2.8627062577526408,0.3444762364406696,3.474849731247712e-18,9.016339894469102e-16,ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]
LGALS8,1100.8309984887303,2.82672287768341,0.37723845201952416,3.239037568412122e-15,3.5418570241004627e-13,galectin 8 [Source:HGNC Symbol;Acc:HGNC:6569]
EGF,838.7280036186074,2.813924368536373,0.7283318178860038,2.7173938035490557e-6,4.090559945056767e-5,epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]
UNC93B1,1694.186036371491,2.8070006856649257,0.35089677238057726,7.176178740438337e-17,1.260289208794254e-14,"unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]"
GNB4,1942.908537867817,2.8049405192464874,0.39215096715542247,5.5061690589870117e-14,4.312297673156652e-12,G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]
TREX1,762.5911025197196,2.782947239723601,0.3249027502512056,6.074872761291246e-19,1.9559402826701898e-16,three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:12269]
MOV10,1927.9607681544223,2.7829132445771387,0.2590427589955366,1.498352044358048e-28,3.4734797092308265e-25,Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]
FAM89A,257.35297657353465,2.779841315544751,0.5816619610319143,9.126848426308915e-8,1.8790284211251622e-6,family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]
TRIM6,342.542172285689,2.761340055623612,0.39526587414566355,1.5205672204883562e-13,1.074688698334179e-11,tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277]
UBE2L6,3228.3297226644468,2.747718676459579,0.3689243463262783,2.6150158617499167e-15,2.9427814420915807e-13,ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]
TRIM21,712.603223402276,2.7415902329909985,0.3836289830127437,3.619871015390005e-14,2.9969946385275393e-12,tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]
PTX3,424.7226123652031,2.7045002595832943,0.8033567423218383,8.610545115794238e-6,1.1445507848299429e-4,pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]
CMTR1,1787.8580290799757,2.703568762265791,0.40405669326713944,1.3633216003058943e-12,8.273434905311843e-11,cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077]
STAT2,9983.307876340054,2.6909608514466385,0.3508062954925922,9.61527162931285e-16,1.295937365760061e-13,signal transducer and activator of transcription 2 [Source:HGNC Symbol;Acc:HGNC:11363]
LIG1,514.2875923421009,2.6868372901005837,0.20956122615510356,4.997124620169219e-39,2.896083573619071e-35,DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]
NCOA7,1945.0569858369638,2.683860687214751,0.3825641773006697,3.813037336306285e-14,3.0906934101486817e-12,nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
SHROOM4,196.18905834329868,2.6640898326977727,0.3935836237293336,1.470208127292863e-13,1.0454713130951887e-11,shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]
CSRNP1,1628.9707940808173,2.6545997260877634,0.29920437410238543,4.6320721658206395e-20,1.7896782824675678e-17,cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]
PHACTR2,1680.0345144996234,2.604389279449526,0.4241139612889705,2.044845918813329e-11,9.584365321837615e-10,phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]
GM2A,503.321062300553,2.585066111760707,0.36890983613538275,1.3338609693660486e-14,1.210209381373188e-12,ganglioside GM2 activator [Source:HGNC Symbol;Acc:HGNC:4367]
PARP9,2367.499825370315,2.584869368031226,0.3550700971589323,2.922357289075932e-14,2.47248491515906e-12,poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]
IFITM1,6176.888041618765,2.560660571430103,0.3052449856260977,2.167848198907168e-18,5.982744874650711e-16,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]
PI4K2B,1925.8398318642055,2.543190927603491,0.3136529746342158,2.9705971118524206e-17,5.5535792134647425e-15,phosphatidylinositol 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:18215]
SP140L,1785.3045375736638,2.5403418540810714,0.3366631312224098,2.4583087356060666e-15,2.849425655440992e-13,SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]
MOB3C,1167.510048749997,2.5089265558325233,0.33047226843381017,1.4347199299301043e-15,1.8088815607342082e-13,MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]
ADGRE1,2107.544137768966,2.4996540185033362,0.387642385630584,1.1801491418066158e-11,5.845772949863454e-10,adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336]
SAMD4A,52.53744601674834,2.4936266457701093,0.30283436351761256,5.835360527430468e-18,1.3262287034009128e-15,sterile alpha motif domain containing 4A [Source:HGNC Symbol;Acc:HGNC:23023]
TMEM255A,196.788218256873,2.4831975581415553,0.3591235278771374,1.046229631197034e-13,7.724106786754663e-12,transmembrane protein 255A [Source:HGNC Symbol;Acc:HGNC:26086]
ABHD6,327.6356092083449,2.4815136322838076,0.26367864193119406,1.2591725876709347e-22,1.2162557886411503e-19,"abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]"
PARP10,3408.8063372215847,2.480881108810257,0.3493800773926377,6.110289396977229e-14,4.7533130470042315e-12,poly(ADP-ribose) polymerase family member 10 [Source:HGNC Symbol;Acc:HGNC:25895]
TRAFD1,3337.045800251647,2.477712924471586,0.32955681131687387,2.9742628060677692e-15,3.28330287477443e-13,TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]
TMBIM6,33.8860360728284,2.4667564077523645,0.4309334921286514,7.88778952203729e-10,2.5681845042116352e-8,transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]
TIFA,393.04334528291287,2.4488387157877103,0.39907258412860136,2.6202461846699703e-11,1.205209266924985e-9,TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]
OGFR,649.4874079918274,2.4385777978590446,0.39473950285665127,3.1424351631078395e-11,1.4117816269605801e-9,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]
ZCCHC2,2888.850441508964,2.43756255515272,0.33058513126593675,1.2333693599012324e-14,1.1436787400492149e-12,zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]
EHD4,962.7278458301191,2.4323524997752926,0.3894925067512465,1.0316720059678433e-11,5.199178357031857e-10,EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]
PARP15,560.0380095222054,2.4140548088651337,0.23984152835261197,3.736098335040806e-25,4.3305115801457975e-22,poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]
HMOX1,591.4113074405786,2.403761837223337,0.43253235324926026,1.0094520562518465e-9,3.214439226377789e-8,heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]
TMEM123,6112.150060079434,2.403404022921619,0.3243142164877729,6.7838971626527374e-15,6.720696753188708e-13,transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]
NAGK,1859.0629805233214,2.397782345388795,0.3417482396099599,1.1601054245519437e-13,8.51062150378581e-12,N-acetylglucosamine kinase [Source:HGNC Symbol;Acc:HGNC:17174]
DYSF,4265.66234244563,2.391947734913271,0.6085885216608268,2.6954677340565487e-6,4.078742363635699e-5,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]
STAT1,11099.987025376815,2.386060546551231,0.35192369165588405,7.338287765380288e-13,4.832846220938802e-11,signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]
NAPA,2090.452490753109,2.38180615248494,0.33198407049175416,5.173784101867924e-14,4.0795463622279665e-12,NSF attachment protein alpha [Source:HGNC Symbol;Acc:HGNC:7641]
IRF5,822.0983772159967,2.372881156550076,0.2546339160134935,1.6738880721846833e-22,1.492464357284051e-19,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
SHFL,595.5543438779949,2.329028884611792,0.2505512443821077,9.149859430013096e-22,6.628501290830112e-19,shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]
CDHR5,77.79380215938549,2.2984188153287577,0.32723941682068985,6.870525117861744e-14,5.2392274106010185e-12,cadherin related family member 5 [Source:HGNC Symbol;Acc:HGNC:7521]
KCTD14,55.59225505568374,2.269302336887517,0.3789492750869286,7.215016010939624e-11,3.0082464238417692e-9,potassium channel tetramerization domain containing 14 [Source:HGNC Symbol;Acc:HGNC:23295]
TDRD7,1986.2086939123412,2.2380301791860413,0.34927528427623245,1.1212641033581832e-11,5.626221741136235e-10,tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]
PLAAT3,395.9588815321519,2.230257118381564,0.3587218595294273,3.0154287352149764e-12,1.721765244821517e-10,phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]
C2,25.431980725522305,2.220692382010745,0.36377466883468185,5.438918726202843e-11,2.3262917695725884e-9,complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]
TRIM26,1359.6688897544086,2.219415329944013,0.28951129967250544,1.1525586579657178e-15,1.525892826478592e-13,tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]
ERAP2,2020.2168150943176,2.213608128193329,0.22001069742437895,1.284531454212289e-25,1.6543337873082937e-22,endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]
HIRA,1094.968152722595,2.2099565723244496,0.2889546001140133,1.4357441427620322e-15,1.8088815607342082e-13,histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]
MPZL1,4739.506883626537,2.2030929965962054,0.2633591357701516,3.793236798900085e-18,9.558132116532801e-16,myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]
TYMP,4313.828276116729,2.2008911297295,0.36288171821928017,8.762107339050245e-11,3.5511044114311675e-9,thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]
PHF11,1439.0569012179124,2.198655345918366,0.33040637299320874,2.076576369168581e-12,1.2343382920529756e-10,PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]
OSM,210.5994942282804,2.192365898889064,0.36980897870997503,1.2253894340849988e-10,4.83111868383647e-9,oncostatin M [Source:HGNC Symbol;Acc:HGNC:8506]
MOCOS,54.47752285246996,2.190908227928735,0.42196027273338793,4.080773010309092e-9,1.1315846880979112e-7,molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]
FPR3,237.53859076935802,2.1883571036093863,0.34947609814326236,9.632290748103712e-12,4.918408901377539e-10,formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]
CD163,2604.110320327301,2.1848721220208644,0.3902509938649479,1.120491727700837e-9,3.5196801126776156e-8,CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]
PON2,42.712844380836906,2.1785028805985642,0.2893850225623577,2.513280581472475e-15,2.8843005168165803e-13,paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]
TRANK1,11815.922894569738,2.170192914873291,0.26450925383124124,9.512257762939852e-18,2.0046650860042878e-15,tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]
TNFSF10,569.5496930258499,2.1597115114846273,0.295075364525729,6.188834146966273e-15,6.237806660650962e-13,TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]
SCIN,188.3799759716711,2.155214323224601,0.3035336625281195,3.0635424548021286e-14,2.5546417693245663e-12,scinderin [Source:HGNC Symbol;Acc:HGNC:21695]
PLA1A,43.613585027181806,2.1500710234639357,0.33101755764217317,2.682708587254053e-12,1.5470286186498373e-10,phospholipase A1 member A [Source:HGNC Symbol;Acc:HGNC:17661]
SCLT1,589.9303196848372,2.1495564826276565,0.2630903697703253,2.3852948402360204e-17,4.607992082195952e-15,sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]
MILR1,606.0181426258494,2.1478025450291627,0.32910901874586057,3.1244080961779624e-12,1.7665860606243298e-10,mast cell immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:27570]
GCH1,222.71096346051925,2.1401777383630263,0.2918405382076596,2.8685697888530637e-15,3.1970761944803714e-13,GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]
S100P,556.4285751296222,2.135543939280987,0.4167545139676067,6.940048970673792e-9,1.8386288864461508e-7,S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]
TNK2,4203.350906826731,2.127873005260034,0.3366075381820737,1.4935302354655456e-11,7.153516098876504e-10,tyrosine kinase non receptor 2 [Source:HGNC Symbol;Acc:HGNC:19297]
CASP1,2530.254444204534,2.12196079428543,0.3171871281724483,1.1413095895679999e-12,7.07428847737042e-11,caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]
DYNLT1,721.8138694567157,2.119510301461973,0.39045522891885903,2.5913275530070104e-9,7.453121009157385e-8,dynein light chain Tctex-type 1 [Source:HGNC Symbol;Acc:HGNC:11697]
TRIM38,1759.8352879425906,2.1188825075033617,0.27044238943070603,2.0045215388153744e-16,3.057159099527501e-14,tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]
TASL,365.22972042589976,2.104377480180565,0.31637639974101606,1.0684297718718434e-12,6.694145667981913e-11,TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]
LRATD2,29.245122352091325,2.1005638835457336,0.36166525312326986,2.378720895876122e-10,8.725238577246876e-9,LRAT domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24166]
